,País,Tipo_Base_de_Dados,Ano,Cod_Estado,Estado,Cod_Município,Município,Nível_dos_Dados,Ocorrência,Tipo_de_Violência,Sexo,Faixa_Etária,Raça,Arma,Agressor,Violência_Doméstica,Quantidade_de_Casos,Taxa,População
342418,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Difamação,Violência Moral,Mulher,65+,,Sem Armas,,Não,4,,
342419,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Estupro,Violência Sexual,Mulher,0-14,,Outras,,Não,3,,
342420,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Estupro,Violência Sexual,Mulher,15-29,,Sem Armas,,Não,3,,
342421,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Estupro,Violência Sexual,Mulher,15-29,,Arma Branca,,Não,1,,
342422,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Estupro,Violência Sexual,Mulher,15-29,,Não Especificado,,Não,6,,
342423,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Estupro,Violência Sexual,Mulher,15-29,,Outras,,Não,2,,
342424,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Estupro,Violência Sexual,Mulher,30-44,,Sem Armas,,Não,1,,
342425,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Estupro,Violência Sexual,Mulher,30-44,,Não Especificado,,Não,2,,
342426,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Estupro,Violência Sexual,Mulher,45-65,,Não Especificado,,Não,1,,
342427,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Homicídio Doloso,Violência Física,Mulher,0-14,,Sem Armas,,Não,1,,
342428,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Homicídio Doloso,Violência Física,Mulher,15-29,,Arma Branca,,Não,1,,
342429,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Homicídio Doloso,Violência Física,Mulher,15-29,,Arma de Fogo,,Não,5,,
342430,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Homicídio Doloso,Violência Física,Mulher,30-44,,Arma Branca,,Não,1,,
342431,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Homicídio Doloso,Violência Física,Mulher,30-44,,Arma de Fogo,,Não,1,,
342432,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Homicídio Doloso,Violência Física,Mulher,45-65,,Arma Branca,,Não,1,,
342433,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Homicídio Doloso,Violência Física,Mulher,45-65,,Arma de Fogo,,Não,2,,
342434,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Homicídio Doloso,Violência Física,Mulher,65+,,Não Especificado,,Não,2,,
342435,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Importunação Ofensiva ao Pudor,Violência Sexual,Mulher,0-14,,Meio Eletrônico,,Não,1,,
342436,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Importunação Ofensiva ao Pudor,Violência Sexual,Mulher,0-14,,Sem Armas,,Não,4,,
342437,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Importunação Ofensiva ao Pudor,Violência Sexual,Mulher,0-14,,Veículo,,Não,1,,
342438,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Importunação Ofensiva ao Pudor,Violência Sexual,Mulher,15-29,,Por Escrito,,Não,4,,
342439,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Importunação Ofensiva ao Pudor,Violência Sexual,Mulher,15-29,,Não Especificado,,Não,10,,
342440,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Importunação Ofensiva ao Pudor,Violência Sexual,Mulher,15-29,,Sem Armas,,Não,1,,
342441,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Importunação Ofensiva ao Pudor,Violência Sexual,Mulher,30-44,,Por Escrito,,Não,1,,
342442,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Importunação Ofensiva ao Pudor,Violência Sexual,Mulher,30-44,,Sem Armas,,Não,1,,
342443,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Importunação Ofensiva ao Pudor,Violência Sexual,Mulher,45-65,,Por Escrito,,Não,2,,
342444,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Importunação Ofensiva ao Pudor,Violência Sexual,Mulher,45-65,,Não Especificado,,Não,3,,
342445,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Importunação Ofensiva ao Pudor,Violência Sexual,Mulher,45-65,,Sem Armas,,Não,1,,
342446,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Injúria,Violência Moral,Mulher,0-14,,Sem Armas,,Não,2,,
342447,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Injúria,Violência Moral,Mulher,15-29,,Por Escrito,,Não,3,,
342448,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Injúria,Violência Moral,Mulher,15-29,,Meio Eletrônico,,Não,21,,
342449,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Injúria,Violência Moral,Mulher,15-29,,Não Especificado,,Não,2,,
342450,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Injúria,Violência Moral,Mulher,15-29,,Sem Armas,,Não,46,,
342451,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Injúria,Violência Moral,Mulher,30-44,,Por Escrito,,Não,3,,
342452,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Injúria,Violência Moral,Mulher,30-44,,Meio Eletrônico,,Não,14,,
342453,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Injúria,Violência Moral,Mulher,30-44,,Não Especificado,,Não,3,,
342454,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Injúria,Violência Moral,Mulher,30-44,,Outras,,Não,1,,
342455,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Injúria,Violência Moral,Mulher,30-44,,Sem Armas,,Não,62,,
342456,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Injúria,Violência Moral,Mulher,45-65,,Meio Eletrônico,,Não,9,,
342457,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Injúria,Violência Moral,Mulher,45-65,,Não Especificado,,Não,1,,
342458,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Injúria,Violência Moral,Mulher,45-65,,Sem Armas,,Não,126,,
342459,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Injúria,Violência Moral,Mulher,65+,,Sem Armas,,Não,20,,
342460,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Injúria,Violência Moral,Mulher,não especificado,,Por Escrito,,Não,1,,
342461,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Injúria,Violência Moral,Mulher,não especificado,,Meio Eletrônico,,Não,1,,
342462,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Injúria,Violência Moral,Mulher,não especificado,,Não Especificado,,Não,1,,
342463,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Injúria,Violência Moral,Mulher,não especificado,,Sem Armas,,Não,2,,
342464,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,0-14,,Sem Armas,,Não,47,,
342465,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,0-14,,Arma Branca,,Não,13,,
342466,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,0-14,,Arma de Fogo,,Não,1,,
342467,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,0-14,,Não Especificado,,Não,10,,
342468,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,15-29,,Sem Armas,,Não,409,,
342469,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,15-29,,Arma Branca,,Não,91,,
342470,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,15-29,,Arma de Fogo,,Não,4,,
342471,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,15-29,,Não Especificado,,Não,49,,
342472,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,15-29,,Outras,,Não,2,,
342473,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,15-29,,Queimadura,,Não,1,,
342474,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,15-29,,Veículo,,Não,2,,
342475,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,30-44,,Sem Armas,,Não,280,,
342476,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,30-44,,Arma Branca,,Não,53,,
342477,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,30-44,,Arma de Fogo,,Não,1,,
342478,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,30-44,,Não Especificado,,Não,27,,
342479,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,45-65,,Sem Armas,,Não,228,,
342480,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,45-65,,Arma Branca,,Não,50,,
342481,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,45-65,,Arma de Fogo,,Não,1,,
342482,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,45-65,,Não Especificado,,Não,35,,
342483,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,45-65,,Outras,,Não,1,,
342484,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,45-65,,Queimadura,,Não,1,,
342485,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,45-65,,Veículo,,Não,2,,
342486,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,65+,,Sem Armas,,Não,22,,
342487,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,65+,,Arma Branca,,Não,5,,
342488,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,65+,,Não Especificado,,Não,6,,
342489,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,65+,,Outras,,Não,1,,
342490,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,65+,,Queimadura,,Não,1,,
342491,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,não especificado,,Sem Armas,,Não,11,,
342492,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,não especificado,,Arma Branca,,Não,1,,
342493,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa,Violência Física,Mulher,não especificado,,Não Especificado,,Não,1,,
342494,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Lesão Corporal Dolosa Seguida de Morte,Violência Física,Mulher,15-29,,Não Especificado,,Não,1,,
342495,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Supressão de Documento,Violência Patrimonial,Mulher,45-65,,Sem Armas,,Não,1,,
342496,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Tentativa de estupro,Violência Sexual,Mulher,15-29,,Não Especificado,,Não,3,,
342497,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Tentativa de Homicídio,Violência Física,Mulher,0-14,,Arma Branca,,Não,1,,
342498,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Tentativa de Homicídio,Violência Física,Mulher,15-29,,Arma Branca,,Não,4,,
342499,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Tentativa de Homicídio,Violência Física,Mulher,15-29,,Arma de Fogo,,Não,14,,
342500,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Tentativa de Homicídio,Violência Física,Mulher,15-29,,Queimadura,,Não,1,,
342501,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Tentativa de Homicídio,Violência Física,Mulher,15-29,,Veículo,,Não,2,,
342502,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Tentativa de Homicídio,Violência Física,Mulher,30-44,,Arma Branca,,Não,1,,
342503,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Tentativa de Homicídio,Violência Física,Mulher,30-44,,Arma de Fogo,,Não,2,,
342504,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Tentativa de Homicídio,Violência Física,Mulher,45-65,,Arma Branca,,Não,3,,
342505,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Tentativa de Homicídio,Violência Física,Mulher,45-65,,Arma de Fogo,,Não,2,,
342506,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Tentativa de Homicídio,Violência Física,Mulher,65+,,Arma de Fogo,,Não,2,,
342507,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Violação de Domicílio,Violência Patrimonial,Mulher,15-29,,Não Especificado,,Não,3,,
342508,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Violação de Domicílio,Violência Patrimonial,Mulher,15-29,,Sem Armas,,Não,7,,
342509,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Violação de Domicílio,Violência Patrimonial,Mulher,30-44,,Sem Armas,,Não,1,,
342510,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Violação de Domicílio,Violência Patrimonial,Mulher,30-44,,Não Especificado,,Não,4,,
342511,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Violação de Domicílio,Violência Patrimonial,Mulher,30-44,,Sem Armas,,Não,4,,
342512,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Violação de Domicílio,Violência Patrimonial,Mulher,45-65,,Arma Branca,,Não,1,,
342513,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Violação de Domicílio,Violência Patrimonial,Mulher,45-65,,Não Especificado,,Não,13,,
342514,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Violação de Domicílio,Violência Patrimonial,Mulher,45-65,,Sem Armas,,Não,16,,
342515,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Violação de Domicílio,Violência Patrimonial,Mulher,65+,,Sem Armas,,Não,1,,
342516,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Violação de Domicílio,Violência Patrimonial,Mulher,65+,,Não Especificado,,Não,1,,
342517,Brasil,Segurança,2017,31,Minas Gerais,313670,Juiz De Fora,Município,Violação de Domicílio,Violência Patrimonial,Mulher,65+,,Sem Armas,,Não,2,,
373921,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,0-14,,Arma Branca,,Não,3,,
373922,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,0-14,,Por Escrito,,Não,3,,
373923,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,0-14,,Meio Eletrônico,,Não,8,,
373924,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,0-14,,Não Especificado,,Não,5,,
373925,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,0-14,,Sem Armas,,Não,49,,
373926,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,15-29,,Arma Branca,,Não,55,,
373927,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,15-29,,Arma de Fogo,,Não,28,,
373928,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,15-29,,Por Escrito,,Não,36,,
373929,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,15-29,,Meio Eletrônico,,Não,104,,
373930,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,15-29,,Não Especificado,,Não,45,,
373931,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,15-29,,Sem Armas,,Não,784,,
373932,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,30-44,,Arma Branca,,Não,34,,
373933,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,30-44,,Arma de Fogo,,Não,19,,
373934,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,30-44,,Por Escrito,,Não,30,,
373935,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,30-44,,Meio Eletrônico,,Não,73,,
373936,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,30-44,,Não Especificado,,Não,48,,
373937,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,30-44,,Queimadura,,Não,2,,
373938,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,30-44,,Sem Armas,,Não,758,,
373939,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,45-65,,Arma Branca,,Não,51,,
373940,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,45-65,,Arma de Fogo,,Não,9,,
373941,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,45-65,,Por Escrito,,Não,27,,
373942,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,45-65,,Meio Eletrônico,,Não,51,,
373943,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,45-65,,Não Especificado,,Não,52,,
373944,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,45-65,,Queimadura,,Não,1,,
373945,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,45-65,,Sem Armas,,Não,1039,,
373946,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,65+,,Arma Branca,,Não,12,,
373947,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,65+,,Por Escrito,,Não,1,,
373948,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,65+,,Meio Eletrônico,,Não,5,,
373949,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,65+,,Não Especificado,,Não,9,,
373950,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,65+,,Sem Armas,,Não,178,,
373951,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,não especificado,,Arma Branca,,Não,4,,
373952,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,não especificado,,Arma de Fogo,,Não,3,,
373953,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,não especificado,,Por Escrito,,Não,11,,
373954,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,não especificado,,Meio Eletrônico,,Não,16,,
373955,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,não especificado,,Não Especificado,,Não,7,,
373956,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Ameaça,Violência Psicológica,Mulher,não especificado,,Sem Armas,,Não,126,,
373957,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Assédio Sexual,Violência Sexual,Mulher,0-14,,Meio Eletrônico,,Não,2,,
373958,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Assédio Sexual,Violência Sexual,Mulher,0-14,,Não Especificado,,Não,1,,
373959,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Assédio Sexual,Violência Sexual,Mulher,15-29,,Meio Eletrônico,,Não,1,,
373960,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Assédio Sexual,Violência Sexual,Mulher,15-29,,Não Especificado,,Não,3,,
373961,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Assédio Sexual,Violência Sexual,Mulher,15-29,,Sem Armas,,Não,7,,
373962,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Assédio Sexual,Violência Sexual,Mulher,30-44,,Não Especificado,,Não,1,,
373963,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Assédio Sexual,Violência Sexual,Mulher,30-44,,Sem Armas,,Não,1,,
373964,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Assédio Sexual,Violência Sexual,Mulher,45-65,,Não Especificado,,Não,1,,
373965,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Assédio Sexual,Violência Sexual,Mulher,45-65,,Sem Armas,,Não,4,,
373966,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Ato Obsceno,Violência Sexual,Mulher,0-14,,Não Especificado,,Não,1,,
373967,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Ato Obsceno,Violência Sexual,Mulher,15-29,,Por Escrito,,Não,1,,
373968,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Ato Obsceno,Violência Sexual,Mulher,15-29,,Não Especificado,,Não,1,,
373969,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Ato Obsceno,Violência Sexual,Mulher,30-44,,Por Escrito,,Não,1,,
373970,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Ato Obsceno,Violência Sexual,Mulher,30-44,,Não Especificado,,Não,1,,
373971,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Ato Obsceno,Violência Sexual,Mulher,não especificado,,Não Especificado,,Não,1,,
373972,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Calúnia,Violência Moral,Mulher,0-14,,Meio Eletrônico,,Não,1,,
373973,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Calúnia,Violência Moral,Mulher,15-29,,Por Escrito,,Não,1,,
373974,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Calúnia,Violência Moral,Mulher,15-29,,Meio Eletrônico,,Não,5,,
373975,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Calúnia,Violência Moral,Mulher,15-29,,Sem Armas,,Não,13,,
373976,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Calúnia,Violência Moral,Mulher,30-44,,Meio Eletrônico,,Não,7,,
373977,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Calúnia,Violência Moral,Mulher,30-44,,Outras,,Não,2,,
373978,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Calúnia,Violência Moral,Mulher,30-44,,Sem Armas,,Não,18,,
373979,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Calúnia,Violência Moral,Mulher,45-65,,Meio Eletrônico,,Não,5,,
373980,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Calúnia,Violência Moral,Mulher,45-65,,Sem Armas,,Não,35,,
373981,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Calúnia,Violência Moral,Mulher,65+,,Sem Armas,,Não,2,,
373982,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Calúnia,Violência Moral,Mulher,não especificado,,Meio Eletrônico,,Não,1,,
373983,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Calúnia,Violência Moral,Mulher,não especificado,,Sem Armas,,Não,4,,
373984,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Constrangimento ilegal,Violência Psicológica,Mulher,0-14,,Não Especificado,,Não,1,,
373985,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Constrangimento ilegal,Violência Psicológica,Mulher,15-29,,Não Especificado,,Não,8,,
373986,Brasil,Segurança,2018,31,Minas Gerais,313670,Juiz De Fora,Município,Constrangimento ilegal,Violência Psicológica,Mulher,30-44,,Não Especificado,,Não,6,,
